Country,Item,Year,yield,pest_value,emiss_value,ave_rain,ave_temp
Togo,Soybeans,2004,4200,585,1.6999,99.33333333333331,27.333333333333332
Togo,Sweet potatoes,2004,6830,585,1.6999,99.33333333333331,27.333333333333332
Togo,Yams,2004,109689,585,1.6999,99.33333333333331,27.333333333333332
Togo,Cassava,2005,59768,203,1.8217,92.05,27.66666666666666
Togo,"Cocoa, beans",2005,6625,203,1.8217,92.05,27.66666666666666
Togo,"Coffee, green",2005,2571,203,1.8217,92.05,27.66666666666666
Togo,Maize,2005,11577,203,1.8217,92.05,27.66666666666666
Togo,"Rice, paddy",2005,22090,203,1.8217,92.05,27.66666666666666
Togo,Sorghum,2005,9822,203,1.8217,92.05,27.66666666666666
Togo,Soybeans,2005,4231,203,1.8217,92.05,27.66666666666666
Togo,Sweet potatoes,2005,30252,203,1.8217,92.05,27.66666666666666
Togo,Yams,2005,101513,203,1.8217,92.05,27.66666666666666
Togo,Cassava,2006,56183,269,1.896,91.26666666666667,27.533333333333335
Togo,"Cocoa, beans",2006,7019,269,1.896,91.26666666666667,27.533333333333335
Togo,"Coffee, green",2006,2618,269,1.896,91.26666666666667,27.533333333333335
Togo,Maize,2006,11551,269,1.896,91.26666666666667,27.533333333333335
Togo,"Rice, paddy",2006,24830,269,1.896,91.26666666666667,27.533333333333335
Togo,Sorghum,2006,10265,269,1.896,91.26666666666667,27.533333333333335
Togo,Soybeans,2006,4091,269,1.896,91.26666666666667,27.533333333333335
Togo,Sweet potatoes,2006,74020,269,1.896,91.26666666666667,27.533333333333335
Togo,Yams,2006,103087,269,1.896,91.26666666666667,27.533333333333335
Togo,Cassava,2007,61007,262,1.9589,108.50833333333333,27.5
Togo,"Cocoa, beans",2007,6852,262,1.9589,108.50833333333333,27.5
Togo,"Coffee, green",2007,2768,262,1.9589,108.50833333333333,27.5
Togo,Maize,2007,11664,262,1.9589,108.50833333333333,27.5
Togo,"Rice, paddy",2007,22836,262,1.9589,108.50833333333333,27.5
Togo,Sorghum,2007,9764,262,1.9589,108.50833333333333,27.5
Togo,Soybeans,2007,4167,262,1.9589,108.50833333333333,27.5
Togo,Sweet potatoes,2007,87500,262,1.9589,108.50833333333333,27.5
Togo,Yams,2007,105737,262,1.9589,108.50833333333333,27.5
Togo,Cassava,2008,60518,230,1.9564,111.81666666666665,27.21666666666667
Togo,"Cocoa, beans",2008,7603,230,1.9564,111.81666666666665,27.21666666666667
Togo,"Coffee, green",2008,3099,230,1.9564,111.81666666666665,27.21666666666667
Togo,Maize,2008,11922,230,1.9564,111.81666666666665,27.21666666666667
Togo,"Rice, paddy",2008,23441,230,1.9564,111.81666666666665,27.21666666666667
Togo,Sorghum,2008,9916,230,1.9564,111.81666666666665,27.21666666666667
Togo,Soybeans,2008,4348,230,1.9564,111.81666666666665,27.21666666666667
Togo,Sweet potatoes,2008,66817,230,1.9564,111.81666666666665,27.21666666666667
Togo,Yams,2008,103265,230,1.9564,111.81666666666665,27.21666666666667
Togo,Cassava,2009,62447,172,2.0942,105.59999999999998,27.566666666666666
Togo,"Cocoa, beans",2009,7600,172,2.0942,105.59999999999998,27.566666666666666
Togo,"Coffee, green",2009,3900,172,2.0942,105.59999999999998,27.566666666666666
Togo,Maize,2009,12559,172,2.0942,105.59999999999998,27.566666666666666
Togo,"Rice, paddy",2009,26540,172,2.0942,105.59999999999998,27.566666666666666
Togo,Sorghum,2009,10981,172,2.0942,105.59999999999998,27.566666666666666
Togo,Soybeans,2009,4000,172,2.0942,105.59999999999998,27.566666666666666
Togo,Sweet potatoes,2009,66817,172,2.0942,105.59999999999998,27.566666666666666
Togo,Yams,2009,101826,172,2.0942,105.59999999999998,27.566666666666666
Togo,Cassava,2010,61679,242,2.158,111.75833333333333,27.841666666666672
Togo,"Cocoa, beans",2010,7782,242,2.158,111.75833333333333,27.841666666666672
Togo,"Coffee, green",2010,3369,242,2.158,111.75833333333333,27.841666666666672
Togo,Maize,2010,11937,242,2.158,111.75833333333333,27.841666666666672
Togo,"Rice, paddy",2010,23228,242,2.158,111.75833333333333,27.841666666666672
Togo,Sorghum,2010,10943,242,2.158,111.75833333333333,27.841666666666672
Togo,Soybeans,2010,4000,242,2.158,111.75833333333333,27.841666666666672
Togo,Sweet potatoes,2010,78823,242,2.158,111.75833333333333,27.841666666666672
Togo,Yams,2010,99328,242,2.158,111.75833333333333,27.841666666666672
Togo,Cassava,2011,65603,146,2.2015,96.66666666666667,27.50833333333333
Togo,"Cocoa, beans",2011,7974,146,2.2015,96.66666666666667,27.50833333333333
Togo,"Coffee, green",2011,3091,146,2.2015,96.66666666666667,27.50833333333333
Togo,Maize,2011,12453,146,2.2015,96.66666666666667,27.50833333333333
Togo,"Rice, paddy",2011,25101,146,2.2015,96.66666666666667,27.50833333333333
Togo,Sorghum,2011,11012,146,2.2015,96.66666666666667,27.50833333333333
Togo,Soybeans,2011,4074,146,2.2015,96.66666666666667,27.50833333333333
Togo,Sweet potatoes,2011,79264,146,2.2015,96.66666666666667,27.50833333333333
Togo,Yams,2011,102175,146,2.2015,96.66666666666667,27.50833333333333
Togo,Cassava,2012,40837,341,2.5066,96.85000000000001,27.316666666666674
Togo,"Cocoa, beans",2012,8195,341,2.5066,96.85000000000001,27.316666666666674
Togo,"Coffee, green",2012,3206,341,2.5066,96.85000000000001,27.316666666666674
Togo,Maize,2012,11914,341,2.5066,96.85000000000001,27.316666666666674
Togo,"Rice, paddy",2012,16724,341,2.5066,96.85000000000001,27.316666666666674
Togo,Sorghum,2012,8635,341,2.5066,96.85000000000001,27.316666666666674
Togo,Soybeans,2012,4286,341,2.5066,96.85000000000001,27.316666666666674
Togo,Sweet potatoes,2012,33351,341,2.5066,96.85000000000001,27.316666666666674
Togo,Yams,2012,81334,341,2.5066,96.85000000000001,27.316666666666674
Togo,Cassava,2013,35172,372,2.6727,87.11666666666667,27.466666666666665
Togo,"Cocoa, beans",2013,8462,372,2.6727,87.11666666666667,27.466666666666665
Togo,"Coffee, green",2013,3221,372,2.6727,87.11666666666667,27.466666666666665
Togo,Maize,2013,9244,372,2.6727,87.11666666666667,27.466666666666665
Togo,"Rice, paddy",2013,28233,372,2.6727,87.11666666666667,27.466666666666665
Togo,Sorghum,2013,9444,372,2.6727,87.11666666666667,27.466666666666665
Togo,Soybeans,2013,5000,372,2.6727,87.11666666666667,27.466666666666665
Togo,Sweet potatoes,2013,21958,372,2.6727,87.11666666666667,27.466666666666665
Togo,Yams,2013,98333,372,2.6727,87.11666666666667,27.466666666666665
Togo,Cassava,2014,40805,813,2.8105,102.03333333333332,27.65833333333333
Togo,"Cocoa, beans",2014,8827,813,2.8105,102.03333333333332,27.65833333333333
Togo,"Coffee, green",2014,3570,813,2.8105,102.03333333333332,27.65833333333333
Togo,Maize,2014,11959,813,2.8105,102.03333333333332,27.65833333333333
Togo,"Rice, paddy",2014,17633,813,2.8105,102.03333333333332,27.65833333333333
Togo,Sorghum,2014,9501,813,2.8105,102.03333333333332,27.65833333333333
Togo,Soybeans,2014,4697,813,2.8105,102.03333333333332,27.65833333333333
Togo,Sweet potatoes,2014,31149,813,2.8105,102.03333333333332,27.65833333333333
Togo,Yams,2014,78111,813,2.8105,102.03333333333332,27.65833333333333
Togo,Cassava,2015,39169,1118,2.9539,87.625,27.708333333333332
Togo,"Cocoa, beans",2015,9179,1118,2.9539,87.625,27.708333333333332
Togo,"Coffee, green",2015,3669,1118,2.9539,87.625,27.708333333333332
Togo,Maize,2015,13895,1118,2.9539,87.625,27.708333333333332
Togo,"Rice, paddy",2015,17273,1118,2.9539,87.625,27.708333333333332
Togo,Sorghum,2015,8905,1118,2.9539,87.625,27.708333333333332
Togo,Soybeans,2015,4413,1118,2.9539,87.625,27.708333333333332
Togo,Sweet potatoes,2015,35688,1118,2.9539,87.625,27.708333333333332
Togo,Yams,2015,90271,1118,2.9539,87.625,27.708333333333332
Togo,Cassava,2016,37995,1293,3.0196,92.1416666666667,27.941666666666666
Togo,"Cocoa, beans",2016,9269,1293,3.0196,92.1416666666667,27.941666666666666
Togo,"Coffee, green",2016,3766,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Maize,2016,12235,1293,3.0196,92.1416666666667,27.941666666666666
Togo,"Rice, paddy",2016,16536,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Sorghum,2016,8600,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Soybeans,2016,4416,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Sweet potatoes,2016,33419,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Yams,2016,89385,1293,3.0196,92.1416666666667,27.941666666666666
Togo,Cassava,2017,39011,1293,3.2234,91.76666666666667,27.733333333333334
Togo,"Cocoa, beans",2017,9521,1293,3.2234,91.76666666666667,27.733333333333334
Togo,"Coffee, green",2017,4480,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Maize,2017,12308,1293,3.2234,91.76666666666667,27.733333333333334
Togo,"Rice, paddy",2017,16650,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Sorghum,2017,8752,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Soybeans,2017,4435,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Sweet potatoes,2017,34446,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Yams,2017,91188,1293,3.2234,91.76666666666667,27.733333333333334
Togo,Cassava,2018,39808,1293,3.3327,104.33333333333336,27.700000000000003
Togo,"Cocoa, beans",2018,9772,1293,3.3327,104.33333333333336,27.700000000000003
Togo,"Coffee, green",2018,4547,1293,3.3327,104.33333333333336,27.700000000000003
Togo,Maize,2018,12396,1293,3.3327,104.33333333333336,27.700000000000003
Togo,"Rice, paddy",2018,16760,1293,3.3327,104.33333333333336,27.700000000000003
Togo,Sorghum,2018,8695,1293,3.3327,104.33333333333336,27.700000000000003
Togo,Soybeans,2018,4454,1293,3.3327,104.33333333333336,27.700000000000003
Togo,Sweet potatoes,2018,36418,1293,3.3327,104.33333333333336,27.700000000000003
Togo,Yams,2018,91503,1293,3.3327,104.33333333333336,27.700000000000003
Tunisia,Potatoes,1990,136478,909,3.3879,32.041666666666664,20.13333333333333
Tunisia,Sorghum,1990,4286,909,3.3879,32.041666666666664,20.13333333333333
Tunisia,Wheat,1990,12721,909,3.3879,32.041666666666664,20.13333333333333
Tunisia,Potatoes,1991,129412,909,3.4447,21.616666666666664,19.10833333333333
Tunisia,Sorghum,1991,3333,909,3.4447,21.616666666666664,19.10833333333333
Tunisia,Wheat,1991,17006,909,3.4447,21.616666666666664,19.10833333333333
Tunisia,Potatoes,1992,136250,909,3.4329,26.46666666666667,19.233333333333338
Tunisia,Sorghum,1992,3782,909,3.4329,26.46666666666667,19.233333333333338
Tunisia,Wheat,1992,17030,909,3.4329,26.46666666666667,19.233333333333338
Tunisia,Potatoes,1993,140141,909,3.6167,16.658333333333335,19.666666666666668
Tunisia,Sorghum,1993,3886,909,3.6167,16.658333333333335,19.666666666666668
Tunisia,Wheat,1993,13700,909,3.6167,16.658333333333335,19.666666666666668
Tunisia,Potatoes,1994,117318,909,3.3154,21.05,20.658333333333335
Tunisia,Sorghum,1994,4000,909,3.3154,21.05,20.658333333333335
Tunisia,Wheat,1994,10694,909,3.3154,21.05,20.658333333333335
Tunisia,Potatoes,1995,137059,909,3.2979,25.85833333333333,19.975
Tunisia,Sorghum,1995,4000,909,3.2979,25.85833333333333,19.975
Tunisia,Wheat,1995,12780,909,3.2979,25.85833333333333,19.975
Tunisia,Potatoes,1996,119469,909,3.5577,25.500000000000004,19.724999999999998
Tunisia,Sorghum,1996,4076,909,3.5577,25.500000000000004,19.724999999999998
Tunisia,Wheat,1996,16151,909,3.5577,25.500000000000004,19.724999999999998
Tunisia,Potatoes,1997,125652,909,3.5457,25.808333333333337,20.433333333333334
Tunisia,Sorghum,1997,4117,909,3.5457,25.808333333333337,20.433333333333334
Tunisia,Wheat,1997,11061,909,3.5457,25.808333333333337,20.433333333333334
Tunisia,Potatoes,1998,137850,917,3.7937,19.408333333333335,19.974999999999998
Tunisia,Sorghum,1998,4158,917,3.7937,19.408333333333335,19.974999999999998
Tunisia,Wheat,1998,14248,917,3.7937,19.408333333333335,19.974999999999998
Tunisia,Potatoes,1999,164103,925,3.9469,23.933333333333334,20.766666666666666
Tunisia,Sorghum,1999,4202,925,3.9469,23.933333333333334,20.766666666666666
Tunisia,Wheat,1999,14184,925,3.9469,23.933333333333334,20.766666666666666
Tunisia,Potatoes,2000,140097,933,4.1501,15.933333333333332,20.316666666666666
Tunisia,Sorghum,2000,4245,933,4.1501,15.933333333333332,20.316666666666666
Tunisia,Wheat,2000,11727,933,4.1501,15.933333333333332,20.316666666666666
Tunisia,Potatoes,2001,154930,940,4.203,18.366666666666667,20.75
Tunisia,Sorghum,2001,4289,940,4.203,18.366666666666667,20.75
Tunisia,Wheat,2001,20000,940,4.203,18.366666666666667,20.75
Tunisia,Potatoes,2002,140399,948,4.1922,19.141666666666666,20.475
Tunisia,Sorghum,2002,4320,948,4.1922,19.141666666666666,20.475
Tunisia,Wheat,2002,14144,948,4.1922,19.141666666666666,20.475
Tunisia,Potatoes,2003,139013,956,4.0636,32.93333333333334,20.691666666666666
Tunisia,Sorghum,2003,4367,956,4.0636,32.93333333333334,20.691666666666666
Tunisia,Wheat,2003,21412,956,4.0636,32.93333333333334,20.691666666666666
Tunisia,Potatoes,2004,154959,964,4.1977,22.491666666666664,20.158333333333335
Tunisia,Sorghum,2004,4420,964,4.1977,22.491666666666664,20.158333333333335
Tunisia,Wheat,2004,16634,964,4.1977,22.491666666666664,20.158333333333335
Tunisia,Potatoes,2005,123604,972,4.2748,21.716666666666665,19.99166666666667
Tunisia,Sorghum,2005,4481,972,4.2748,21.716666666666665,19.99166666666667
Tunisia,Wheat,2005,16918,972,4.2748,21.716666666666665,19.99166666666667
Tunisia,Potatoes,2006,146586,980,4.2501,26.433333333333334,20.55
Tunisia,Sorghum,2006,4542,980,4.2501,26.433333333333334,20.55
Tunisia,Wheat,2006,14941,980,4.2501,26.433333333333334,20.55
Tunisia,Potatoes,2007,145418,987,4.443,24.5,20.383333333333333
Tunisia,Sorghum,2007,4601,987,4.443,24.5,20.383333333333333
Tunisia,Wheat,2007,18762,987,4.443,24.5,20.383333333333333
Tunisia,Potatoes,2008,149194,995,4.4124,16.3,20.441666666666666
Tunisia,Sorghum,2008,4659,995,4.4124,16.3,20.441666666666666
Tunisia,Wheat,2008,17174,995,4.4124,16.3,20.441666666666666
Tunisia,Potatoes,2009,144321,1003,4.4055,25.79166666666667,20.325
Tunisia,Sorghum,2009,4717,1003,4.4055,25.79166666666667,20.325
Tunisia,Wheat,2009,21038,1003,4.4055,25.79166666666667,20.325
Tunisia,Potatoes,2010,155462,1003,4.5753,21.375,20.575
Tunisia,Sorghum,2010,4769,1003,4.5753,21.375,20.575
Tunisia,Wheat,2010,18923,1003,4.5753,21.375,20.575
Tunisia,Potatoes,2011,148760,1003,4.4443,25.766666666666666,20.258333333333336
Tunisia,Sorghum,2011,4816,1003,4.4443,25.766666666666666,20.258333333333336
Tunisia,Wheat,2011,20791,1003,4.4443,25.766666666666666,20.258333333333336
Tunisia,Potatoes,2012,150215,1003,4.5543,17.416666666666668,20.749999999999996
Tunisia,Sorghum,2012,5106,1003,4.5543,17.416666666666668,20.749999999999996
Tunisia,Wheat,2012,20203,1003,4.5543,17.416666666666668,20.749999999999996
Tunisia,Potatoes,2013,160417,1003,4.6894,22.858333333333334,20.416666666666668
Tunisia,Sorghum,2013,5106,1003,4.6894,22.858333333333334,20.416666666666668
Tunisia,Wheat,2013,14614,1003,4.6894,22.858333333333334,20.416666666666668
Tunisia,Potatoes,2014,160626,1003,4.721,18.65833333333333,20.90833333333333
Tunisia,Sorghum,2014,5063,1003,4.721,18.65833333333333,20.90833333333333
Tunisia,Wheat,2014,20930,1003,4.721,18.65833333333333,20.90833333333333
Tunisia,Potatoes,2015,172117,1003,4.7179,23.608333333333334,20.575
Tunisia,Sorghum,2015,5123,1003,4.7179,23.608333333333334,20.575
Tunisia,Wheat,2015,13985,1003,4.7179,23.608333333333334,20.575
Tunisia,Potatoes,2016,177205,1003,4.7032,20.0,20.866666666666667
Tunisia,Sorghum,2016,5168,1003,4.7032,20.0,20.866666666666667
Tunisia,Wheat,2016,18227,1003,4.7032,20.0,20.866666666666667
Tunisia,Potatoes,2017,168478,1003,4.6952,21.741666666666664,20.51666666666667
Tunisia,Sorghum,2017,5214,1003,4.6952,21.741666666666664,20.51666666666667
Tunisia,Wheat,2017,16360,1003,4.6952,21.741666666666664,20.51666666666667
Tunisia,Potatoes,2018,168906,1003,4.7546,23.233333333333338,20.516666666666666
Tunisia,Sorghum,2018,5265,1003,4.7546,23.233333333333338,20.516666666666666
Tunisia,Wheat,2018,17373,1003,4.7546,23.233333333333338,20.516666666666666
Uganda,Cassava,1990,83010,72,7.3853,96.25,22.974999999999998
Uganda,"Cocoa, beans",1990,1000,72,7.3853,96.25,22.974999999999998
Uganda,"Coffee, green",1990,4768,72,7.3853,96.25,22.974999999999998
Uganda,Maize,1990,15012,72,7.3853,96.25,22.974999999999998
Uganda,Plantains and others,1990,56499,72,7.3853,96.25,22.974999999999998
Uganda,Potatoes,1990,70000,72,7.3853,96.25,22.974999999999998
Uganda,"Rice, paddy",1990,13846,72,7.3853,96.25,22.974999999999998
Uganda,Sorghum,1990,15000,72,7.3853,96.25,22.974999999999998
Uganda,Soybeans,1990,9927,72,7.3853,96.25,22.974999999999998
Uganda,Sweet potatoes,1990,41009,72,7.3853,96.25,22.974999999999998
Uganda,Tea,1990,6095,72,7.3853,96.25,22.974999999999998
Uganda,Wheat,1990,20000,72,7.3853,96.25,22.974999999999998
Uganda,Cassava,1991,83008,72,7.7112,102.56666666666666,22.849999999999994
Uganda,"Cocoa, beans",1991,1143,72,7.7112,102.56666666666666,22.849999999999994
Uganda,"Coffee, green",1991,5458,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Maize,1991,13500,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Plantains and others,1991,56503,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Potatoes,1991,71885,72,7.7112,102.56666666666666,22.849999999999994
Uganda,"Rice, paddy",1991,13556,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Sorghum,1991,14819,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Soybeans,1991,10926,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Sweet potatoes,1991,41978,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Tea,1991,6122,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Wheat,1991,18000,72,7.7112,102.56666666666666,22.849999999999994
Uganda,Cassava,1992,80000,72,7.8526,92.91666666666669,22.799999999999997
Uganda,"Cocoa, beans",1992,1143,72,7.8526,92.91666666666669,22.799999999999997
Uganda,"Coffee, green",1992,4244,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Maize,1992,15000,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Plantains and others,1992,53502,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Potatoes,1992,72432,72,7.8526,92.91666666666669,22.799999999999997
Uganda,"Rice, paddy",1992,13600,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Sorghum,1992,15000,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Soybeans,1992,10000,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Sweet potatoes,1992,43100,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Tea,1992,6132,72,7.8526,92.91666666666669,22.799999999999997
Uganda,Wheat,1992,17600,72,7.8526,92.91666666666669,22.799999999999997
